,data privacy,security features,app installation,registration,loading speed,feature accessibility,ads,maintenance,transaction speed,transaction approval,transaction legitimacy,transaction fees,transaction flexibility,customer service,user friendliness,loan interest,savings interest,leniency,user incentives,review_rating
3529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
3531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3534,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3
3535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3536,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3547,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
3548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3549,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3552,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
3553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3561,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,5
3562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3563,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3565,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5
3566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3570,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5
3571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3572,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5
3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3575,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
3595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3598,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5
3599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3600,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
3601,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3602,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
3603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3605,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3608,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3625,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3633,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3641,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
3652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5
3661,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3670,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3674,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5
3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3693,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
3694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
3698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
3701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3710,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3717,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3720,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3721,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3723,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3726,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3727,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3728,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5
3729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3734,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3735,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
3756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
3773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3777,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3786,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
3799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
3800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3801,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5
3803,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
3804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
3809,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
3810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3811,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3
3813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3815,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
3816,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
3833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3837,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
